delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,textbox.text,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,400,unexp,16,9,201,1,1091.0200787000358,,1091.0077323000878,1091.0200787000358,1092.0208129000384,1092.0208129000384,1092.0208129000384,1092.755842700135,space,0.7230659001506865,None,1092.7569111001212,1093.1713846666428,1093.5026078999508,1093.461712700082,1093.4617624999955,1093.5026078999508,1093.5026078999508,1093.5026078999508,1095.5371161999647,200,1,[2.0722876999061555],[2.0723039000295103],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,16,10,202,0,1095.5538735999726,,1095.5387897000182,1095.5538735999726,1096.538330100011,1096.538330100011,1096.5541912000626,1097.1407922999933,space,0.5903656999580562,None,1097.1416925999802,1097.2569359667289,1097.5860125999898,1097.55563060008,1097.5556829001289,1097.5860125999898,1097.5860125999898,1097.5860125999898,1100.0201210000087,100,1,[2.461854800116271],[2.4618711001239717],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,16,11,203,11,1100.0369760999456,,1100.0217568001244,1100.0369760999456,1101.0207132000942,1101.0207132000942,1101.037659100024,1101.8239768000785,space,0.7993264999240637,None,1101.8249955000356,1102.5376971667322,1102.869119900046,1102.8317770999856,1102.8318296999205,1102.869119900046,1102.869119900046,1102.869119900046,1105.4378496999852,200,1,[2.6029580999165773],[2.602978599956259],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,17,0,204,9,1105.4541345001198,,1105.4398211000953,1105.4541345001198,1106.4548055999912,1106.4548055999912,1106.4548055999912,1106.7063301999588,space,0.23544739978387952,None,1106.707250900101,1106.820673366605,1107.135990699986,1107.11128870002,1107.111333000008,1107.135990699986,1107.135990699986,1107.135990699986,1109.3894947001245,100,1,[2.2753581998404115],[2.275373099837452],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,17,1,205,5,1109.4036421000492,,1109.3909837000538,1109.4036421000492,1110.4042641001288,1110.4042641001288,1110.4042641001288,1111.1729075000621,space,0.7517113001085818,None,1111.173828399973,1111.887034866788,1112.2020185999572,1112.1811138999183,1112.1811589999124,1112.2020185999572,1112.2020185999572,1112.2020185999572,1115.0052348000463,100,1,[2.8212953000329435],[2.8213129001669586],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,17,2,206,3,1115.021127999993,,1115.0068936001044,1115.021127999993,1116.0213039000519,1116.0213039000519,1116.0213039000519,1116.456413100008,space,0.42959109996445477,None,1116.457373399986,1116.5708781667674,1116.8856230999809,1116.8617595001124,1116.8618099000305,1116.8856230999809,1116.8856230999809,1116.8856230999809,1118.9038526001386,100,1,[2.0394289998803288],[2.0394436998758465],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,17,3,207,2,1118.920316300122,,1118.9053875999525,1118.920316300122,1119.9042815000284,1119.9042815000284,1119.9226532999892,1120.589665000094,space,0.6692575998604298,None,1120.5906851000618,1121.3040218665885,1121.6358672000933,1121.6016239000019,1121.601687300019,1121.6358672000933,1121.6358672000933,1121.6358672000933,1124.2554436000064,200,1,[2.6500947000458837],[2.650109800044447],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,17,4,208,10,1124.2701359000057,,1124.2570394999348,1124.2701359000057,1125.2706951000728,1125.2706951000728,1125.2706951000728,1125.7741120001301,space,0.4996710999403149,None,1125.7750931000337,1126.1876111666827,1126.5201977000106,1126.4811100000516,1126.4811698999256,1126.5201977000106,1126.5201977000106,1126.5201977000106,1128.588062700117,300,1,[2.104304000036791],[2.1043159998953342],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,17,5,209,0,1128.60325870011,,1128.5891488001216,1128.60325870011,1129.5875586001202,1129.5875586001202,1129.6043195000384,1130.2566390999127,space,0.6622921000234783,None,1130.2576385999564,1130.3710493667206,1130.6864945001435,1130.6612994000316,1130.6613449000288,1130.6864945001435,1130.6864945001435,1130.6864945001435,1132.6375508001074,100,1,[1.9732468000147492],[1.9732625000178814],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,17,6,210,11,1132.6542351001408,,1132.6391153000295,1132.6542351001408,1133.6381199001335,1133.6381199001335,1133.6543841001112,1134.1399193999823,space,0.4946859001647681,None,1134.1409656999167,1134.854203866624,1135.185984400101,1135.151414199965,1135.151476399973,1135.185984400101,1135.185984400101,1135.185984400101,1137.2730100001208,200,1,[2.117835600161925],[2.1178521001711488],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,17,7,211,8,1137.287693799939,,1137.2745640999638,1137.287693799939,1138.2879526999313,1138.2879526999313,1138.2879526999313,1139.5063467000145,space,1.2016520998440683,None,1139.5072683000471,1140.2219479666712,1140.5356938000768,1140.5116572000552,1140.5117043000646,1140.5356938000768,1140.5356938000768,1140.5356938000768,1142.989514300134,400,1,[2.4747228999622166],[2.4747393999714404],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,17,8,212,4,1143.0035995000508,,1142.9914353000931,1143.0035995000508,1144.004703399958,1144.004703399958,1144.004703399958,1145.0066567000467,space,0.9933818001300097,None,1145.0076260000933,1145.420980966712,1145.735989100067,1145.7111102999188,1145.7111474999692,1145.735989100067,1145.735989100067,1145.735989100067,1148.1551860999316,200,1,[2.4414135001134127],[2.4414288999978453],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,17,9,213,1,1148.1697704999242,,1148.156728999922,1148.1697704999242,1149.171243699966,1149.171243699966,1149.171243699966,1152.4209819999523,space,3.2358705999795347,None,1152.421535700094,1152.8366492665994,1153.1524300000165,1153.1309048000257,1153.1309382000472,1153.1524300000165,1153.1524300000165,1153.1524300000165,1401.6055912999436,200,1,[248.47230599983595],[248.47232339996845],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,17,10,214,7,1401.621244299924,,1401.6072203000076,1401.621244299924,1402.6220257000532,1402.6220257000532,1402.6220257000532,1403.1735235999804,space,0.5464428998529911,None,1403.1746942000464,1403.5886597666579,1403.902979100123,1403.881246899953,1403.8812989001162,1403.902979100123,1403.902979100123,1403.902979100123,1406.454967299942,300,1,[2.5714088999666274],[2.571415500016883],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,17,11,215,6,1406.4698127999436,,1406.4556053001434,1406.4698127999436,1407.4549495999236,1407.4549495999236,1407.4717335000169,1408.023915000027,space,0.5524723001290113,None,1408.024850100046,1408.138393566773,1408.4533154999372,1408.43123560003,1408.4312756001018,1408.4533154999372,1408.4533154999372,1408.4533154999372,1411.6564859999344,100,1,[3.222545300144702],[3.2225594001356512],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,18,0,216,9,1411.6709471000358,,1411.6580203999765,1411.6709471000358,1412.672023500083,1412.672023500083,1412.672023500083,1413.3070128001273,space,0.6221517999656498,None,1413.3079844999593,1413.4213426667886,1413.7530616999138,1413.7221204000525,1413.7221798999235,1413.7530616999138,1413.7530616999138,1413.7530616999138,1415.8228212001268,100,1,[2.0977876998949796],[2.097802500007674],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,18,1,217,11,1415.8378483999986,,1415.8243774999864,1415.8378483999986,1416.8385934999678,1416.8385934999678,1416.8385934999678,1417.3234365999233,space,0.4719916998874396,None,1417.3243493000045,1418.0385404667506,1418.3700892000925,1418.3321434999816,1418.3321943001356,1418.3700892000925,1418.3700892000925,1418.3700892000925,1420.8378381000366,300,1,[2.5027369000017643],[2.502752000000328],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,18,2,218,0,1420.8544209999964,,1420.839394400129,1420.8544209999964,1421.8385821001139,1421.8385821001139,1421.855826199986,1422.2916347000282,space,0.44062749994918704,None,1422.2925130000804,1422.404815566788,1422.73646429996,1422.7021051000338,1422.702173500089,1422.73646429996,1422.73646429996,1422.73646429996,1426.1048592999578,100,1,[3.3987439998891205],[3.398759299889207],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,18,3,219,1,1426.1217799000442,,1426.1065008000005,1426.1217799000442,1427.1051288999151,1427.1051288999151,1427.1216758999508,1427.6735541999806,space,0.5543929999694228,None,1427.6745808001142,1428.0881710667784,1428.4031231000554,1428.3814558000304,1428.381502599921,1428.4031231000554,1428.4031231000554,1428.4031231000554,1430.3048529000953,200,1,[1.9205840001814067],[1.9205993001814932],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,18,4,220,7,1430.3218211999629,,1430.3064727000892,1430.3218211999629,1431.3057256001048,1431.3057256001048,1431.3220538001042,1431.9402272999287,space,0.6253702999092638,None,1431.9411838001106,1432.3555953666257,1432.6870053999592,1432.6518681999296,1432.6519450000487,1432.6870053999592,1432.6870053999592,1432.6870053999592,1434.9236343000084,200,1,[2.2687295000068843],[2.268744899891317],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,18,5,221,5,1434.938227500068,,1434.9251580999698,1434.938227500068,1435.9389269000385,1435.9389269000385,1435.9389269000385,1436.4738348000683,space,0.5178761000279337,None,1436.474806400016,1437.1890038666936,1437.519872300094,1437.4815829000436,1437.4816503000911,1437.519872300094,1437.519872300094,1437.519872300094,1439.6224118999671,300,1,[2.137933799996972],[2.1379513000138104],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,18,6,222,2,1439.6379941999912,,1439.6239479000214,1439.6379941999912,1440.6390551000368,1440.6390551000368,1440.6390551000368,1441.3904274001252,space,0.7361923998687416,None,1441.3914598000702,1442.105853866615,1442.436257299967,1442.4016424999572,1442.401716799941,1442.436257299967,1442.436257299967,1442.436257299967,1444.456909300061,400,1,[2.0510474999900907],[2.0510625999886543],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,18,7,223,10,1444.4715895999689,,1444.458413900109,1444.4715895999689,1445.4718035999686,1445.4718035999686,1445.4718035999686,1445.9414445001166,space,0.46723999991081655,None,1445.9424747000448,1446.3550737666121,1446.6876074001193,1446.6516160001047,1446.6516813000198,1446.6876074001193,1446.6876074001193,1446.6876074001193,1448.8401701000985,100,1,[2.184715999988839],[2.1847313998732716],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,18,8,224,4,1448.8545242000837,,1448.8417956000194,1448.8545242000837,1449.8555421000347,1449.8555421000347,1449.8555421000347,1450.5246051999275,space,0.6628189999610186,None,1450.5255907000974,1450.9385262667822,1451.2703369001392,1451.2316842,1451.2317329000216,1451.2703369001392,1451.2703369001392,1451.2703369001392,1454.1402551999781,200,1,[2.9056401001289487],[2.9056569000240415],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,18,9,225,6,1454.154398499988,,1454.1418159999885,1454.154398499988,1455.1549647999927,1455.1549647999927,1455.1722965999506,1455.6072661001235,space,0.4378945999778807,None,1455.6081161000766,1455.7221103667437,1456.0532597999554,1456.0217202000786,1456.0217979999725,1456.0532597999554,1456.0532597999554,1456.0532597999554,1458.2385976000223,200,1,[2.2141064000315964],[2.2141239000484347],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,18,10,226,3,1458.2551967999898,,1458.240137099987,1458.2551967999898,1459.239124899963,1459.239124899963,1459.255733900005,1459.6072545999195,space,0.35748769994825125,None,1459.6082433999982,1459.721850166625,1460.05347230006,1460.0219739000313,1460.0220220999327,1460.05347230006,1460.05347230006,1460.05347230006,1462.2390062001068,100,1,[2.214022600091994],[2.2140414000023156],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,18,11,227,8,1462.2544841999188,,1462.2405902999453,1462.2544841999188,1463.255174000049,1463.255174000049,1463.255174000049,1545.70831310004,space,82.45031079999171,None,1545.7093535000458,1546.4220901667761,1546.7538535001222,1546.7221409999765,1546.7221886001062,1546.7538535001222,1546.7538535001222,1546.7538535001222,1548.7226424999535,300,1,[1.9974658999126405],[1.9974823999218643],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,19,0,228,0,1548.73887989996,,1548.724429700058,1548.73887989996,1549.7389951001387,1549.7389951001387,1549.7389951001387,1550.3081247999799,space,0.5631116000004113,None,1550.3089996001218,1550.421828266761,1550.7536377001088,1550.7212213000748,1550.721266000066,1550.7536377001088,1550.7536377001088,1550.7536377001088,1554.2225842000917,200,1,[3.498488799901679],[3.4985040999017656],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,19,1,229,2,1554.238422299968,,1554.2242976999842,1554.238422299968,1555.2394694001414,1555.2394694001414,1555.2394694001414,1555.807299300097,space,0.5546808000653982,None,1555.8081932999194,1556.521799166749,1556.870453899959,1556.8366507000756,1556.8367558999453,1556.870453899959,1556.870453899959,1556.870453899959,1559.3738470999524,300,1,[2.53446889994666],[2.5344834998250008],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,19,2,230,7,1559.3885099999607,,1559.3753534001298,1559.3885099999607,1560.388960500015,1560.388960500015,1560.388960500015,1560.9750636001118,space,0.5697013000026345,None,1560.9759619999677,1561.388433666729,1561.7206834000535,1561.6815188999753,1561.6815663001034,1561.7206834000535,1561.7206834000535,1561.7206834000535,1564.457006300101,200,1,[2.7724736998789012],[2.7724890999961644],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,19,3,231,1,1564.4725560001098,,1564.4586100999732,1564.4725560001098,1565.4719066000544,1565.4719066000544,1565.4719066000544,1565.9913101000711,space,0.5098991000559181,None,1565.9926583999768,1566.4064445666193,1566.7373319999315,1566.7069935000036,1566.7072408001404,1566.7373319999315,1566.7373319999315,1566.7373319999315,1568.7401968999766,200,1,[2.0302622001618147],[2.03027950017713],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,19,4,232,11,1568.7548197000287,,1568.7417959999293,1568.7548197000287,1569.7556686999742,1569.7556686999742,1569.7556686999742,1570.3746559999418,space,0.6039358999114484,None,1570.3756772999186,1571.0892184666047,1571.4039330999367,1571.3817390000913,1571.3817863999866,1571.4039330999367,1571.4039330999367,1571.4039330999367,1573.858612100128,400,1,[2.473937999922782],[2.4739618999883533],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,19,5,233,9,1573.8712283999193,,1573.8602501999121,1573.8712283999193,1574.8717990000732,1574.8717990000732,1574.8717990000732,1587.1247525999788,space,12.245112499920651,None,1587.1258241999894,1587.2392013667306,1587.570326300105,1587.5314551999327,1587.5315110001247,1587.570326300105,1587.570326300105,1587.570326300105,1591.4893674999475,100,1,[3.954842100152746],[3.954862200189382],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,19,6,234,5,1591.5049413000233,,1591.4911144999787,1591.5049413000233,1592.5050981000531,1592.5050981000531,1592.5050981000531,1592.8419802999124,space,0.3298450999427587,None,1592.84297899995,1593.5560192666637,1593.8870973000303,1593.8519601000007,1593.852025500033,1593.8870973000303,1593.8870973000303,1593.8870973000303,1596.2062818000559,200,1,[2.3504097000695765],[2.350424600066617],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,19,7,235,10,1596.2223165000323,,1596.207869200036,1596.2223165000323,1597.2225156999193,1597.2225156999193,1597.2225156999193,1597.9074367999565,space,0.6753042999189347,None,1597.9084425999317,1598.322059266797,1598.6534392000176,1598.6218290999532,1598.6218745999504,1598.6534392000176,1598.6534392000176,1598.6534392000176,1600.9566450999118,200,1,[2.3321344000287354],[2.3321489000227302],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,19,8,236,3,1600.9717783001252,,1600.9581729001366,1600.9717783001252,1601.9729061999824,1601.9729061999824,1601.9729061999824,1602.4578949001152,space,0.4823501000646502,None,1602.458867700072,1602.5718614666878,1602.903851900017,1602.8720601000823,1602.8721080999821,1602.903851900017,1602.903851900017,1602.903851900017,1605.455786800012,200,1,[2.5809500999748707],[2.580965799978003],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,19,9,237,6,1605.472385500092,,1605.4573665999342,1605.472385500092,1606.4552150000818,1606.4552150000818,1606.4725959999487,1607.0094397999346,space,0.5489878000225872,None,1607.0107676000334,1607.1221533667451,1607.453842200106,1607.42224980006,1607.4222967000678,1607.453842200106,1607.453842200106,1607.453842200106,1610.2740098999348,200,1,[2.848905999911949],[2.8489235998131335],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,19,10,238,8,1610.2884108000435,,1610.2755044000223,1610.2884108000435,1611.2887468000408,1611.2887468000408,1611.2887468000408,1611.7744134999812,space,0.4735556000377983,None,1611.77526949998,1612.4890202666322,1612.8205971000716,1612.781669500051,1612.7817200999707,1612.8205971000716,1612.8205971000716,1612.8205971000716,1614.9574947000947,100,1,[2.1728723000269383],[2.17289140005596],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,19,11,239,4,1614.9721844999585,,1614.9590443000197,1614.9721844999585,1615.9727012000512,1615.9727012000512,1615.9727012000512,1616.6240256999154,space,0.6440582999493927,None,1616.624909200007,1617.0387720666515,1617.3704437999986,1617.3320492000785,1617.3320961000863,1617.3704437999986,1617.3704437999986,1617.3704437999986,1620.0884400000796,100,1,[2.7535265998449177],[2.753541599959135],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,20,0,240,9,1620.1052166000009,,1620.0900258000474,1620.1052166000009,1621.089163100114,1621.089163100114,1621.1067417000886,1622.3243357001338,space,1.2252750000916421,None,1622.3253482000437,1622.4393890666,1622.7713134000078,1622.7360781999305,1622.7361415000632,1622.7713134000078,1622.7713134000078,1622.7713134000078,1626.1557889999822,100,1,[3.4160974000114948],[3.4161123998928815],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,20,1,241,2,1626.1721566000488,,1626.157347700093,1626.1721566000488,1627.1729057000484,1627.1729057000484,1627.1729057000484,1627.8738961000927,space,0.6868904000148177,None,1627.8748769001104,1628.5891280666149,1628.9043338999618,1628.8812053999864,1628.881252600113,1628.9043338999618,1628.9043338999618,1628.9043338999618,1631.423985700123,200,1,[2.5398552000988275],[2.5398733001202345],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,20,2,242,6,1631.438604499912,,1631.4257179000415,1631.438604499912,1632.4389558001421,1632.4389558001421,1632.4389558001421,1633.007844200125,space,0.5630703999195248,None,1633.0088128999341,1633.1220432667217,1633.4539860999212,1633.4215541000012,1633.4215967999771,1633.4539860999212,1633.4539860999212,1633.4539860999212,1635.7736444999464,100,1,[2.3493981999345124],[2.3494129001628608],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,20,3,243,11,1635.7886733999476,,1635.7751365001313,1635.7886733999476,1636.78913499997,1636.78913499997,1636.78913499997,1637.3906537001021,space,0.5970393000170588,None,1637.3914495999925,1638.1065037667906,1638.4373008999974,1638.4017276000232,1638.4018010001164,1638.4373008999974,1638.4373008999974,1638.4373008999974,1641.3238890001085,200,1,[2.918640799820423],[2.918654899811372],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,20,4,244,10,1641.3388551999815,,1641.325305199949,1641.3388551999815,1642.3383224001154,1642.3383224001154,1642.3383224001154,1642.8083872999996,space,0.46424710005521774,None,1642.80936449999,1643.2228540667022,1643.553572600009,1643.5213762000203,1643.5214319999795,1643.553572600009,1643.553572600009,1643.553572600009,1646.1882023999933,200,1,[2.664247900014743],[2.664262600010261],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,20,5,245,8,1646.2050014999695,,1646.1898129999172,1646.2050014999695,1647.1890418000985,1647.1890418000985,1647.2060694000684,1647.8421366000548,space,0.6507627000100911,None,1647.8431474999525,1648.5563768665927,1648.8870820000302,1648.8514791999478,1648.8515288000926,1648.8870820000302,1648.8870820000302,1648.8870820000302,1651.7910412999336,300,1,[2.9367183002177626],[2.9367356000002474],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,20,6,246,5,1651.8053667000495,,1651.7925668000244,1651.8053667000495,1652.8056701999158,1652.8056701999158,1652.8056701999158,1712.6572311001364,space,59.84383530006744,None,1712.6581347999163,1713.372365466614,1713.704194100108,1713.6714844000526,1713.671529199928,1713.704194100108,1713.704194100108,1713.704194100108,1715.5559491999447,300,1,[1.8815061999484897],[1.8815225998405367],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,1000,exp,20,7,247,3,1715.5721213999204,,1715.5575872999616,1715.5721213999204,1716.5563976000994,1716.5563976000994,1716.5725920000114,1716.9745915001258,space,0.4131366000510752,None,1716.9755973999854,1717.089455666781,1717.4208965001162,1717.3817293001339,1717.38177550002,1717.4208965001162,1717.4208965001162,1717.4208965001162,1720.9076628000475,200,1,[3.5230713000055403],[3.5230868000071496],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.1,400,unexp,20,8,248,0,1720.9235916999169,,1720.9091856000014,1720.9235916999169,1721.9226224001031,1721.9226224001031,1721.9226224001031,1722.2917611000594,space,0.3624243000522256,None,1722.292793800123,1722.4056961667413,1722.7379429999273,1722.7016080000903,1722.7016658999491,1722.7379429999273,1722.7379429999273,1722.7379429999273,1727.19054770004,200,1,[4.4853439999278635],[4.485359000042081],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,20,9,249,7,1727.2061402001418,,1727.1920434001368,1727.2061402001418,1728.2060483000241,1728.2060483000241,1728.2060483000241,1728.7247077000793,space,0.5100740999914706,None,1728.725777799962,1729.13900686667,1729.4706560000777,1729.4373967000283,1729.4374593999237,1729.4706560000777,1729.4706560000777,1729.4706560000777,1732.5245340999682,200,1,[3.0838337999302894],[3.083850699942559],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,400,unexp,20,10,250,1,1732.539525799919,,1732.5260308000725,1732.539525799919,1733.5389962000772,1733.5389962000772,1733.5389962000772,1734.1907743001357,space,0.645467400085181,None,1734.1915712000336,1734.5907344667396,1734.9210185001139,1734.8915268001147,1734.891573100118,1734.9210185001139,1734.9210185001139,1734.9210185001139,1737.475630900124,300,1,[2.5812460999004543],[2.5812640998046845],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,20,11,251,4,1737.4889070999343,,1737.4771235000808,1737.4889070999343,1738.4899782000575,1738.4899782000575,1738.4899782000575,1739.0249258000404,space,0.5283244999591261,None,1739.0258369001094,1739.4397516667998,1739.77089480008,1739.7312706001103,1739.7313179001212,1739.77089480008,1739.77089480008,1739.77089480008,1741.655787799973,300,1,[1.9213225001003593],[1.9213376000989228],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,1000,exp,21,0,252,8,1741.672594100004,,1741.6572829000652,1741.672594100004,1742.6727795000188,1742.6727795000188,1742.6727795000188,1743.341165299993,space,0.652730300091207,None,1743.3420613999479,1744.0556660667683,1744.3875756999478,1744.351396900136,1744.3514596000314,1744.3875756999478,1744.3875756999478,1744.3875756999478,1746.7393688999582,400,1,[2.3843285001348704],[2.384344599908218],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.4,1000,exp,21,1,253,7,1746.7560632000677,,1746.7413176000118,1746.7560632000677,1747.7564336000942,1747.7564336000942,1747.7564336000942,1748.291550999973,space,0.5250962998252362,None,1748.2926012000535,1748.7061595665912,1749.038036199985,1749.001823999919,1749.001884300029,1749.038036199985,1749.038036199985,1749.038036199985,1751.1743161000777,200,1,[2.169715200085193],[2.169731399975717],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
0.7,400,unexp,21,2,254,2,1751.18863400002,,1751.1758765999693,1751.18863400002,1752.1876984001137,1752.1876984001137,1752.1876984001137,1752.8083168000448,space,0.6132073998451233,None,1752.8091995001305,1753.521944666809,1753.8541961999144,1753.8217786999885,1753.8218430001289,1753.8541961999144,1753.8541961999144,1753.8541961999144,1755.8242087999824,300,1,[1.999499399913475],[1.9995166999287903],712514,001,2024-11-14_16h04.43.786,intentional binding,2024.1.5,None,2024-11-14 16h04.47.895805 +0530,
